id;name;ca;town;status;type;numVictims;lat;long
198;Fosa del Fitu;Principado de Asturias;Parres;NO INTERVENIDA;FUSILAMIENTO;15;43.390617;-5.1853194
199;Fosa de Arenes de Parres;Principado de Asturias;Parres;NO INTERVENIDA;FUSILAMIENTO;0;43.390617;-5.1853194
200;Fosa en el Cementerio de Infiesto;Principado de Asturias;Piloña;DESAPARECIDA;FUSILAMIENTO;10;43.348667;-5.361475
201;Cárcava de Pandalón (Montes de Sevares);Principado de Asturias;Piloña;NO INTERVENIDA;FUSILAMIENTO;1;43.348667;-5.361475
202;Camín de los Machos (Montes de Sevares);Principado de Asturias;Piloña;NO INTERVENIDA;FUSILAMIENTO;1;43.348667;-5.361475
203;Cueva de Pampanal (Maya de Pandaceu, Ogabia);Principado de Asturias;Piloña;NO INTERVENIDA;;0;43.348667;-5.361475
204;Cueva del Cuerrión (Tamezes);Principado de Asturias;Piloña;NO INTERVENIDA;;0;43.348667;-5.361475
205;Cueva del Sidrón;Principado de Asturias;Piloña;NO INTERVENIDA;FUSILAMIENTO;1;43.348667;-5.361475
206;Fosa de la Reboria (Recta de Lleu, Villamayor);Principado de Asturias;Piloña;EXHUMADA TOTAL;FUSILAMIENTO;2;43.348667;-5.361475
207;Fosa de Ledrau, carretera de Ponga;Principado de Asturias;Piloña;NO INTERVENIDA;FUSILAMIENTO;0;43.348667;-5.361475
208;Fosa Antrialgo;Principado de Asturias;Piloña;NO INTERVENIDA;FUSILAMIENTO;0;43.348667;-5.361475
209;Collao La Postal (Montes de Riofabar);Principado de Asturias;Piloña;NO INTERVENIDA;FUSILAMIENTO;1;43.348667;-5.361475
210;Riega Los Fresnedales (Montes de Riofabar);Principado de Asturias;Piloña;DESAPARECIDA;FUSILAMIENTO;1;43.348667;-5.361475
211;Riu Porrinal (Montes de Riofabar);Principado de Asturias;Piloña;DESAPARECIDA;FUSILAMIENTO;0;43.348667;-5.361475
212;Les Cuerries, Raiceu (Espinareu);Principado de Asturias;Piloña;NO INTERVENIDA;FUSILAMIENTO;0;43.348667;-5.361475
213;Fosa del Prau de la Fuente, en la zona de la Pesanca (Espinareu);Principado de Asturias;Piloña;NO INTERVENIDA;FUSILAMIENTO;0;43.348667;-5.361475
214;Cementerio de Ponga;Principado de Asturias;Ponga;NO INTERVENIDA;FUSILAMIENTO;0;43.19073;-5.161558
215;La Güera, Vallelmoru;Principado de Asturias;Ponga;NO INTERVENIDA;FUSILAMIENTO;0;43.19073;-5.161558
216;Fosa La Rozuca;Principado de Asturias;Piloña;NO INTERVENIDA;FUSILAMIENTO;0;43.348667;-5.361475
217;Fosa en Puentevega;Principado de Asturias;Pravia;NO INTERVENIDA;FUSILAMIENTO;2;43.491592;-6.1110973
218;Fosa en Villafría;Principado de Asturias;Pravia;NO INTERVENIDA;LUCHA ARMADA;1;43.491592;-6.1110973
219;"La Canalona (Carretera de Agones a Villafría);Principado de Asturias;Pravia;NO INTERVENIDA;FUSILAMIENTO;2;43.491592;-6.1110973
220;"La Canterona" (Carretera AS-225, Km 27);Principado de Asturias;Pravia;NO INTERVENIDA;REPRESALIA EN RETAGUARDIA;6;43.491592;-6.1110973
221;Fosa en Peñaullán;Principado de Asturias;Pravia;NO INTERVENIDA;REPRESALIA EN RETAGUARDIA;4;43.491592;-6.1110973
222;Fosa de La Castañal de Llaneces Carretera Proaza-Taverga, AS-228, Km. 21,200);Principado de Asturias;Proaza;NO INTERVENIDA;FUSILAMIENTO;1;43.252346;-6.0156446
223;Fosa en el Prado del Torreón de Proaza;Principado de Asturias;Proaza;NO INTERVENIDA;LUCHA ARMADA;0;43.252346;-6.0156446
224;Fosa en la Playa de La Franca;Principado de Asturias;Ribadedeva;EXHUMADA TOTAL;REPRESALIA EN RETAGUARDIA;4;43.38631;-4.5709085
225;Fosa en la carretera AS-322, entre los Kmts 9 y 10;Principado de Asturias;Ribera de Arriba;DESAPARECIDA;FUSILAMIENTO;2;;
226;Fosa del Cóuz;Principado de Asturias;Salas;NO INTERVENIDA;;3;43.40986;-6.2582445
227;Campo público de La Peña;Principado de Asturias;Salas;NO INTERVENIDA;FUSILAMIENTO;1;43.409863;-6.2582417
228;Campo de Priero, AS-225;Principado de Asturias;Salas;NO INTERVENIDA;FUSILAMIENTO;1;43.409863;-6.2582417
229;Fosa 1 en cementerio Civil de Ampudia;Castilla y León;Ampudia;EXHUMADA TOTAL;REPRESALIA EN RETAGUARDIA;9;41.915447;-4.7785583
230;Fosa del Cementerio de Blimea;Principado de Asturias;San Martín del Rey Aurelio;NO INTERVENIDA;FUSILAMIENTO;2;43.27599;-5.60265
231;Fosa en Aldeaseca;Castilla y León;Aldeaseca;EXHUMADA TOTAL;FUSILAMIENTO;0;41.050213;-4.8166776
232;Fosa del Cementerio de Sotrondio;Principado de Asturias;San Martín del Rey Aurelio;NO INTERVENIDA;FUSILAMIENTO;0;43.27599;-5.60265
233;Fosa en el 'Portillo de los Hornillos';Castilla y León;Baltanás;EXHUMADA TOTAL;;0;41.938686;-4.2448497
234;Fosa de la Mina La Bornaina;Principado de Asturias;San Martín del Rey Aurelio;NO INTERVENIDA;FUSILAMIENTO;8;43.27599;-5.60265
235;Fosa en Fuente El Guijo o Mojón Alto;Castilla y León;Villaconancio;EXHUMADA TOTAL;FUSILAMIENTO;8;41.871975;-4.223947
236;Fosa del Prau El Soldau, Santa Bárbara (cerca del pueblo de La Cruz);Principado de Asturias;San Martín del Rey Aurelio;NO INTERVENIDA;FUSILAMIENTO;0;43.27599;-5.60265
237;Fosa en cementerio de Hornillos de Cerrato;Castilla y León;Hornillos de Cerrato;EXHUMADA TOTAL;;6;41.989376;-4.2708755
238;Fosas de Ventosa de Pisuerga;Castilla y León;Herrera de Pisuerga;EXHUMADA TOTAL;;0;42.539658;-4.2999334
239;Fosa de Valoria La Buena;Castilla y León;Valoria la Buena;EXHUMADA TOTAL;;0;41.801064;-4.528647
240;Fosa en cementerio de Melque;Castilla y León;Melque de Cercos;EXHUMADA TOTAL;;0;41.052483;-4.467756
241;Fosa de la Pradera de Bescón, (Falda del Pico Trconcejos, Santa Bárbara);Principado de Asturias;San Martín del Rey Aurelio;NO INTERVENIDA;FUSILAMIENTO;2;43.27599;-5.60265
242;Fosa en el Prado de Zósimo, La Campeta;Principado de Asturias;San Martín del Rey Aurelio;NO INTERVENIDA;FUSILAMIENTO;0;43.27599;-5.60265
243;Fosa sobre el tunel de L´Angariella (a la salida de Sotrondio en dirección a Blimea, junto al campo de futbol);Principado de Asturias;San Martín del Rey Aurelio;NO INTERVENIDA;FUSILAMIENTO;1;43.27599;-5.6026497
244;Fosa La Generala, (pasando Sotrondio hacia Tetuán, en un antiguo polvorín, en una trinchera.;Principado de Asturias;San Martín del Rey Aurelio;DESAPARECIDA;FUSILAMIENTO;0;43.27599;-5.60265
245;Fosa frente a la mina del Sotón en una escombrera;Principado de Asturias;San Martín del Rey Aurelio;DESAPARECIDA;FUSILAMIENTO;1;43.27599;-5.60265
246;Fosa de la Cueva de la Peña, sitio conocido como Les Bilorteres.;Principado de Asturias;San Martín del Rey Aurelio;NO INTERVENIDA;FUSILAMIENTO;0;43.27599;-5.6026497
247;Fosa del Cementerio de San Tirso de Abres;Principado de Asturias;San Tirso de Abres;NO INTERVENIDA;FUSILAMIENTO;0;43.411423;-7.140847
248;Fosa en Los Pontones;Principado de Asturias;Piloña;NO INTERVENIDA;;0;43.348667;-5.361475
249;Fosa de San Miguel de la Barreda, AS-117 Avilés-Puerto de Tarna;Principado de Asturias;Siero;NO INTERVENIDA;REPRESALIA EN RETAGUARDIA;21;43.38936;-5.748217
250;Fosa de la zona del Cerro de los Abedules;Principado de Asturias;Siero;NO INTERVENIDA;FUSILAMIENTO;0;43.393143;-5.66075
251;Cementerio de La Llama;Cantabria;Torrelavega;NO INTERVENIDA;LUCHA ARMADA;129;43.349064;-4.048742
252;Fosa en la zona de Piedra Nidia;Principado de Asturias;Siero;NO INTERVENIDA;FUSILAMIENTO;0;43.393143;-5.66075
253;Fosa en la zona de Cabaña Ferma;Principado de Asturias;Siero;NO INTERVENIDA;FUSILAMIENTO;0;43.393143;-5.66075
254;Fosa de Monte Cerrón (Sorrobín-Lieres);Principado de Asturias;Siero;NO INTERVENIDA;;0;43.393143;-5.66075
255;Fosa en la carretera entre Carbayín Alto y Cerezales (AS-324);Principado de Asturias;Siero;NO INTERVENIDA;FUSILAMIENTO;0;43.350834;-5.6075
256;Fosa en el Puente de La Casilla (Güergo);Principado de Asturias;Siero;NO INTERVENIDA;FUSILAMIENTO;1;43.393612;-5.715833
257;Fosa en Los Peñones (Lugones, junto a  AS-18, entre los Kms 2 y 3);Principado de Asturias;Siero;EXHUMADA TOTAL;FUSILAMIENTO;1;43.393143;-5.66075
258;Fosa en el Cementerio de Alcalá del Río;Andalucía;Alcalá del Río;NO INTERVENIDA;FUSILAMIENTO;25;37.51958;-5.9780054
259;Fosa en el cemenerio de Cantillana;Andalucía;Cantillana;NO INTERVENIDA;;11;37.60766;-5.8223915
260;Fosa 2 en cementerio de Villanueva del Rio y Minas;Andalucía;Villanueva del Río y Minas;EXHUMADA TOTAL;;3;37.65626;-5.7092
261;Fosa en cementerio de Villaverde del Rio;Andalucía;Villaverde del Río;EXHUMADA PARCIAL;;1;37.589783;-5.8721027
262;Fosa en el Cementerio de Badolatosa;Andalucía;Badolatosa;EXHUMADA TOTAL;FUSILAMIENTO;0;37.30736;-4.673361
263;Fosa en el Cementerio de Badolatosa;Andalucía;Badolatosa;EXHUMADA TOTAL;;4;37.30736;-4.673361
264;Fosa en el Cementerio de Gilena;Andalucía;Gilena;NO INTERVENIDA;REPRESALIA EN RETAGUARDIA;16;37.2528;-4.913203
265;Fosa en el cementerio municipal de Ciriego;Cantabria;Santander;NO INTERVENIDA;FUSILAMIENTO;827;43.461758;-3.80965
266;Fosa en el Cementerio de Estepa;Andalucía;Estepa;EXHUMADA TOTAL;FUSILAMIENTO;27;37.292114;-4.878325
267;Fosa en el Cementerio de Herrera (fosa 1);Andalucía;Herrera;NO INTERVENIDA;FUSILAMIENTO;1;;
268;Fosa en el Cementerio de Herrera (fosa 2);Andalucía;Herrera;EXHUMADA TOTAL;FUSILAMIENTO;30;;
269;Fosa en el Cementerio de Herrera (fosa 3);Andalucía;Herrera;NO INTERVENIDA;FUSILAMIENTO;13;;
270;Fosa en el Cementerio de Herrera (fosa 4);Andalucía;Herrera;NO INTERVENIDA;FUSILAMIENTO;5;;
271;Valle de los Caídos;Comunidad de Madrid;San Lorenzo de El Escorial;NO INTERVENIDA;OTRO;33815;40.641865;-4.15265
272;Fosa del antiguo cementerio de La Roda;Andalucía;Roda de Andalucía, La;DESAPARECIDA;FUSILAMIENTO;38;37.201305;-4.7769246
273;Fosa en el Cementerio de Panes;Principado de Asturias;Peñamellera Baja;NO INTERVENIDA;;0;43.32255;-4.584128
274;Fosa del Pozu Tartiere;Principado de Asturias;Siero;NO INTERVENIDA;FUSILAMIENTO;1;43.393143;-5.66075
275;Fosa en Peña Careses;Principado de Asturias;Siero;NO INTERVENIDA;FUSILAMIENTO;0;43.41639;-5.5997224
276;Fosa en La Revuelta El Coche (NO-1);Principado de Asturias;Siero;NO INTERVENIDA;FUSILAMIENTO;0;43.39111;-5.7433333
277;Fosa de Gúa (AS-227, Km. 40);Principado de Asturias;Somiedo;NO INTERVENIDA;REPRESALIA EN RETAGUARDIA;29;43.094032;-6.255183
278;Fosa del Puerto;Principado de Asturias;Somiedo;NO INTERVENIDA;FUSILAMIENTO;5;43.094032;-6.255183
279;Fosa en el cementerio de San Julián;Principado de Asturias;Bimenes;EXHUMADA TOTAL;FUSILAMIENTO;4;43.531414;-5.5646863
280;Fosa en el Cementerio de Santianes;Principado de Asturias;Teverga;NO INTERVENIDA;OTRO;0;43.15894;-6.101617
281;Pozo Tárano (Villanueva), (carretera TE-1);Principado de Asturias;Teverga;Sin Estado;;0;4.314889E10;-6.141667
282;Fosa de Cotarrén (Entrago) (AS-228, Km 27);Principado de Asturias;Teverga;Sin Estado;;0;43.15894;-6.1016173
283;Fosa de Cueva La Fragua (Privilegio de Páramo), AS-228 Km 36,5);Principado de Asturias;Teverga;Sin Estado;;0;43.15894;-6.1016173
284;Fosa del Cotoballón (entre las Vegas y Riello, (AS-228, en la margen derecha del río Valdesampedro);Principado de Asturias;Teverga;Sin Estado;;0;43.15894;-6.1016173
285;Fosa de La Huerta de Chalo (San Martín de Taverga, junto al chalet de D. Santiago);Principado de Asturias;Teverga;Sin Estado;;0;43.15894;-6.1016173
286;Fosa del Cuartel de la Guardia Civil de Entrago (Entrago, en la parte trasera del cuartel, en el sitio conocido como las Huertas de La Muela);Principado de Asturias;Teverga;Sin Estado;;0;43.15894;-6.1016173
287;Fosa en el Monte de Bimenes;Principado de Asturias;Bimenes;NO INTERVENIDA;REPRESALIA EN RETAGUARDIA;4;43.531414;-5.5646863
288;Fosa en la pomarada del Palacio de Entrago (El Canto);Principado de Asturias;Teverga;Sin Estado;;0;43.15894;-6.1016173
289;Fosa en la zona de Bichareche (Entrago, junto a la fuente, AS-228);Principado de Asturias;Teverga;Sin Estado;;0;43.15894;-6.1016173
290;Zona de San Vicente de Fresnedo (Se sabe que hubo fusilamientos y algunos vecinos creen que puede existir una fosa, sin poder precisar más datos. AS-228);Principado de Asturias;Teverga;Sin Estado;;0;43.15894;-6.1016173
291;La Peña Negra de Entrago;Principado de Asturias;Teverga;Sin Estado;;0;43.15894;-6.1016173
292;Fosa del Cementerio Viejo de Tineo;Principado de Asturias;Tineo;NO INTERVENIDA;REPRESALIA EN RETAGUARDIA;54;43.33564;-6.4151525
293;Fosa del Cementerio Civil de Francos;Principado de Asturias;Tineo;NO INTERVENIDA;FUSILAMIENTO;0;43.33564;-6.4151525
294;Fosa de la Iglesia de San Roque (Porciles, AS-219, Km 55);Principado de Asturias;Tineo;NO INTERVENIDA;FUSILAMIENTO;1;43.33564;-6.4151525
295;Fosa de las curvas de Piedratecha, (AS-350, entre los Km 2 y 3);Principado de Asturias;Tineo;NO INTERVENIDA;FUSILAMIENTO;0;43.33564;-6.4151525
296;Fosa de Tamallanes (Campo el Río, AS-217, Km 28);Principado de Asturias;Tineo;NO INTERVENIDA;FUSILAMIENTO;1;43.33564;-6.4151525
297;Fosa junto a área recreativa en Tamallanes (Campo el Río, carretera ALL-3, Km 4,5);Principado de Asturias;Tineo;NO INTERVENIDA;FUSILAMIENTO;0;43.33564;-6.4151525
298;Fosa en la Venta del Aire, (en una minicantera, subiendo a Llano El Riego);Principado de Asturias;Tineo;NO INTERVENIDA;FUSILAMIENTO;0;43.33564;-6.4151525
299;Fosa de Villacabrera, carretera Tineo-La Espina;Principado de Asturias;Tineo;NO INTERVENIDA;FUSILAMIENTO;1;43.336666;-6.391111
300;Fosa de la Silva;Principado de Asturias;Tineo;NO INTERVENIDA;REPRESALIA EN RETAGUARDIA;0;43.265;-5.4136114
301;Cementerio de Luarca;Principado de Asturias;Valdés;NO INTERVENIDA;;0;43.54562;-6.5336585
302;Fosa en la Curva del Bao;Principado de Asturias;Valdés;NO INTERVENIDA;FUSILAMIENTO;6;43.54562;-6.5336585
303;Fosa de Cadavedo;Principado de Asturias;Valdés;NO INTERVENIDA;FUSILAMIENTO;1;43.54562;-6.5336585
304;Fosa de Castañedo;Principado de Asturias;Valdés;NO INTERVENIDA;FUSILAMIENTO;0;43.54562;-6.5336585
305;Fosa Canero;Principado de Asturias;Valdés;NO INTERVENIDA;FUSILAMIENTO;0;43.54562;-6.5336585
306;Fosa El Chano;Principado de Asturias;Valdés;NO INTERVENIDA;FUSILAMIENTO;0;43.54562;-6.5336585
307;Fosa de Brieves;Principado de Asturias;Valdés;NO INTERVENIDA;FUSILAMIENTO;0;43.54562;-6.5336585
308;Fosa en el Cementerio de Vegadeo;Principado de Asturias;Vegadeo;NO INTERVENIDA;FUSILAMIENTO;0;43.46445;-7.048736
309;Fosa de Valdedios;Principado de Asturias;Villaviciosa;EXHUMADA TOTAL;FUSILAMIENTO;0;43.48193;-5.43405
310;Fosa de el Alto El Pedrosu;Principado de Asturias;Villaviciosa;EXHUMADA TOTAL;FUSILAMIENTO;1;43.484722;-5.486111
311;Fosa del Prau El Furriel, (en el alto El Pedrosu);Principado de Asturias;Villaviciosa;NO INTERVENIDA;FUSILAMIENTO;1;43.48528;-5.4852777
312;Fosa en la Finca Ería de Noceda (en Valdebárcena);Principado de Asturias;Villaviciosa;NO INTERVENIDA;FUSILAMIENTO;1;43.48193;-5.43405
313;Fosa en el cementerio de Albacete;Castilla-La Mancha;Albacete;NO INTERVENIDA;FUSILAMIENTO;13;38.995758;-1.856839
314;Fosa en Belmonte de Pria;Principado de Asturias;Llanes;NO INTERVENIDA;REPRESALIA EN RETAGUARDIA;1;43.419655;-4.7540417
315;Fosa en La Serradora;Principado de Asturias;Llanes;NO INTERVENIDA;;0;43.419655;-4.7540417
316;Fosa del Alto La Pica (AS-18, Km 7);Principado de Asturias;Llanera;NO INTERVENIDA;FUSILAMIENTO;4;43.440968;-5.850411
317;Fosa en la Braña de Robledo;Principado de Asturias;Somiedo;NO INTERVENIDA;FUSILAMIENTO;1;43.094032;-6.255183
318;Fosa en el Miriu, Tablao;Principado de Asturias;Mieres;NO INTERVENIDA;FUSILAMIENTO;3;43.252663;-5.775339
319;Fosa en la carretera AS-227, Km. 38,5;Principado de Asturias;Somiedo;NO INTERVENIDA;;0;43.094032;-6.255183
320;Fosa en la Curva La Peruyera;Principado de Asturias;Soto del Barco;NO INTERVENIDA;;0;43.528904;-6.0736775
321;Fosa en el Pico;Principado de Asturias;Soto del Barco;NO INTERVENIDA;;0;43.528904;-6.0736775
322;Fosa en la Cantera del Puente;Principado de Asturias;Soto del Barco;NO INTERVENIDA;;0;43.528904;-6.0736775
323;Fosa Palacio de Soto;Principado de Asturias;Soto del Barco;NO INTERVENIDA;;0;43.528904;-6.0736775
324;Fosa en el cementerio de Lora de Estepa;Andalucía;Lora de Estepa;DESAPARECIDA;FUSILAMIENTO;4;37.269485;-4.827019
325;Fosas en el cementerio de Los Corrales;Andalucía;Corrales, Los;DESAPARECIDA;;0;37.10027;-4.9815917
326;Fosa 1 en cementerio de Marinaleda;Andalucía;Marinaleda;NO INTERVENIDA;OTRO;1;37.37284;-4.9571247
327;Fosa 2 en el cementerio de Marinaleda;Andalucía;Marinaleda;EXHUMADA TOTAL;FUSILAMIENTO;1;37.37284;-4.9571247
328;Fosa 3 en el cementerio de Marinaleda;Andalucía;Marinaleda;EXHUMADA TOTAL;;7;37.37284;-4.9571247
329;;Andalucía;Marinaleda;NO INTERVENIDA;;0;37.37285;-4.9571247
330;;Andalucía;Marinaleda;NO INTERVENIDA;;0;37.37285;-4.9571247
331;;Andalucía;Marinaleda;NO INTERVENIDA;;0;37.37285;-4.9571247
332;Fosa 4 en el cementerio de Marinaleda;Andalucía;Marinaleda;EXHUMADA TOTAL;FUSILAMIENTO;2;37.37284;-4.9571247
333;Fosa 5 en el cementerio de Marinaleda;Andalucía;Marinaleda;NO INTERVENIDA;;2;37.37284;-4.9571247
334;Fosa en en el antiguo cementerio de Martín de la Jara;Andalucía;Martín de la Jara;EXHUMADA PARCIAL;FUSILAMIENTO;8;37.110516;-4.9616027
335;Fosas en el cementerio de Almansa;Castilla-La Mancha;Almansa;EXHUMADA TOTAL;FUSILAMIENTO;42;38.868725;-1.0981778
336;;Andalucía;Martín de la Jara;EXHUMADA PARCIAL;FUSILAMIENTO;0;37.110516;-4.961604
337;Fosas en tercer patio Cementerio de Osuna;Andalucía;Osuna;NO INTERVENIDA;FUSILAMIENTO;0;37.238747;-5.1041303
338;;Andalucía;Osuna;NO INTERVENIDA;FUSILAMIENTO;0;37.238747;-5.104131
339;;Andalucía;Osuna;NO INTERVENIDA;FUSILAMIENTO;0;37.238747;-5.104131
340;;Andalucía;Osuna;NO INTERVENIDA;FUSILAMIENTO;0;37.238747;-5.104131
341;;Andalucía;Osuna;NO INTERVENIDA;FUSILAMIENTO;0;37.238747;-5.104131
342;;Andalucía;Osuna;NO INTERVENIDA;FUSILAMIENTO;0;37.238747;-5.104131
343;;Andalucía;Osuna;NO INTERVENIDA;FUSILAMIENTO;0;37.238747;-5.104131
344;;Andalucía;Osuna;NO INTERVENIDA;FUSILAMIENTO;0;37.238747;-5.104131
345;;Andalucía;Osuna;NO INTERVENIDA;FUSILAMIENTO;0;37.238747;-5.104131
346;Fosa en antiguo cementerio de Pedrera;Andalucía;Pedrera;DESAPARECIDA;FUSILAMIENTO;4;37.225212;-4.8918805
347;Fosa en el cementerio de Almansa;Castilla-La Mancha;Almansa;EXHUMADA TOTAL;FUSILAMIENTO;64;38.868725;-1.0981778
348;Fosa en cementerio de Villanueva de San Juan;Andalucía;Villanueva de San Juan;DESAPARECIDA;FUSILAMIENTO;0;37.050945;-5.1732526
349;Fosa en el paraje La Laína;Andalucía;Villanueva de San Juan;DESAPARECIDA;FUSILAMIENTO;0;37.050945;-5.1732526
350;Fosa en el paraje Cortijo de Rafael Recio  ;Andalucía;Villanueva de San Juan;DESAPARECIDA;FUSILAMIENTO;1;37.050945;-5.1732526
351;Fosa en el paraje Los Palancares;Andalucía;Villanueva de San Juan;DESAPARECIDA;FUSILAMIENTO;2;37.050945;-5.1732526
352;Fosa en el depósito de agua de Aznalcázar;Andalucía;Aznalcázar;EXHUMADA TOTAL;FUSILAMIENTO;1;37.30477;-6.2487607
353;Fosa en el Cementerio de Benacazón;Andalucía;Benacazón;DESAPARECIDA;FUSILAMIENTO;2;37.35355;-6.196186
354;Fosa en el cementerio de Carrión de los Céspedes;Andalucía;Carrión de los Céspedes;NO INTERVENIDA;FUSILAMIENTO;0;37.36967;-6.328242
355;Fosa en el Cementerio de Castilleja del Campo;Andalucía;Castilleja del Campo;EXHUMADA TOTAL;FUSILAMIENTO;19;37.38738;-6.334389
356;Fosa en el Cementerio de Castilleja del Campo;Andalucía;Castilleja del Campo;EXHUMADA TOTAL;FUSILAMIENTO;1;37.38738;-6.334389
357;Fosa en una zona de eucaliptos;Andalucía;Castilleja del Campo;NO INTERVENIDA;FUSILAMIENTO;2;37.38738;-6.334389
358;Fosa en el Cementerio de Huévar;Andalucía;Huévar;EXHUMADA TOTAL;FUSILAMIENTO;1;37.356747;-6.2754197
359;Fosa de Priaranza del Bierzo;Castilla y León;Priaranza del Bierzo;EXHUMADA TOTAL;FUSILAMIENTO;10;42.5106;-6.668275
360;Fosa en el cementerio de Olivares;Andalucía;Olivares;NO INTERVENIDA;FUSILAMIENTO;0;37.41924;-6.1547613
361;Fosa de Caranceja-Reocín;Cantabria;Reocín;DESAPARECIDA;LUCHA ARMADA;0;43.361317;-4.0863447
362;Fosa común de la mina Valdihuelo;Extremadura;Alburquerque;EXHUMADA TOTAL;REPRESALIA EN RETAGUARDIA;0;39.222042;-6.9983306
363;Fosa del Cementerio de Talledo-Castro Urdiales;Cantabria;Castro-Urdiales;EXHUMADA TOTAL;FUSILAMIENTO;1;43.38428;-3.218511
364;Fosa en el cementerio de Medio Cudeyo;Cantabria;Medio Cudeyo;NO INTERVENIDA;REPRESALIA EN RETAGUARDIA;7;43.3797;-3.7333806
365;Fosa en el arroyo Romanzal;Extremadura;Llerena;EXHUMADA TOTAL;FUSILAMIENTO;34;38.237938;-6.0151777
366;Fosa común en Calamonte;Extremadura;Calamonte;EXHUMADA TOTAL;FUSILAMIENTO;0;38.890064;-6.3851666
367;Fosa en la finca El Pedazo;Extremadura;Villar del Rey;EXHUMADA TOTAL;FUSILAMIENTO;0;39.132835;-6.846425
368;Fosa común en el cementerio civil de Pozuelo de Zarzón;Extremadura;Pozuelo de Zarzón;EXHUMADA TOTAL;GUERRILLERA;6;40.1492;-6.4137864
369;Fosas de Navas del Madroño;Extremadura;Navas del Madroño;EXHUMADA TOTAL;FUSILAMIENTO;0;39.623028;-6.6510725
370;Fosa en el cementerio de Pilas;Andalucía;Pilas;DESAPARECIDA;DESCONOCIDO;0;37.304173;-6.3012333
371;;Andalucía;Sanlúcar la Mayor;NO INTERVENIDA;FUSILAMIENTO;0;37.386555;-6.2011666
372;Fosa en el cementerio de Sanlúcar La Mayor;Andalucía;Sanlúcar la Mayor;NO INTERVENIDA;FUSILAMIENTO;44;37.38655;-6.2011666
373;Fosa en el cementerio de Umbrete;Andalucía;Umbrete;NO INTERVENIDA;OTRO;7;37.370167;-6.1566167
374;Fosa en el antiguo cementerio de Cañada Rosal;Andalucía;Cañada Rosal;NO INTERVENIDA;FUSILAMIENTO;26;37.600464;-5.208853
375;Fosa en la finca 'La Rabia';Andalucía;Ecija;NO INTERVENIDA;FUSILAMIENTO;4;37.54109;-5.0792136
376;Fosas en el Valle de la Serena;Extremadura;Valle de la Serena;EXHUMADA TOTAL;FUSILAMIENTO;0;38.702045;-5.7974386
377;Fosa común en el cementerio viejo de Torremejía;Extremadura;Torremejía;EXHUMADA TOTAL;FUSILAMIENTO;0;38.790787;-6.377289
378;Fosa común en el cementerio de San Isidro;Extremadura;Medina de las Torres;NO INTERVENIDA;FUSILAMIENTO;0;38.343746;-6.4106584
